rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
215.386070706485,1.3843038225188681e-05,0.007997512817382812,14,2286,1857.3407689149708,52,58
208.4246009343599,2.8231927392442847e-05,0.0069997310638427734,14,2291,1921.9524806626996,49,56
207.35648539822904,1.4973690279764457e-05,0.013046979904174805,14,2264,1976.776087839774,52,55
43.71467345736492,9.445636534059222e-06,0.007021903991699219,24,2240,2161.5304882908754,50,50
100.07872876171135,5.936531936958481e-06,0.0070133209228515625,23,2249,2007.8408925745114,52,55
260.0263813247952,1.0273597122864266e-05,0.008010149002075195,16,2314,1811.6178100673042,53,60
187.42625919052549,1.3497585244316547e-05,0.014020919799804688,14,2277,1955.358413587407,47,55
234.51335631247952,1.1854510285044665e-05,0.012997865676879883,14,2326,1915.9192853781892,49,56
251.97509642431157,2.7451064239418596e-05,0.007997512817382812,14,2272,1803.9665863019452,52,60
213.28252123630554,2.5875087536757162e-05,0.007995843887329102,14,2336,1868.138491106839,48,58
244.34237744317528,1.340739549802615e-05,0.013021230697631836,14,2331,1860.4895720919037,51,58
124.3387503446063,1.882807411325828e-05,0.00899815559387207,14,2249,2088.4377590577906,44,51
156.48007305713085,2.1187191356316062e-05,0.006998538970947266,14,2193,1977.3383239116138,50,55
175.366545077309,1.5932567701994642e-05,0.00699925422668457,14,2273,1908.8356233778795,50,57
